date,epu_index,GC=F,^NDX,gold_ret,nas_ret,epu_diff,rolling_corr
2022-01-25,190.88,1852.699951171875,14149.1201171875,0.005954976611818967,-0.025156686681835422,-82.60000000000002,-0.18845954008813226
2022-01-26,146.78,1829.9000244140625,14172.759765625,-0.01238267432546163,0.0016693562733216623,-44.099999999999994,-0.20065385799400418
2022-01-27,164.89,1793.300048828125,14003.1103515625,-0.02020380869292505,-0.012042322989875601,18.109999999999985,-0.16114664543538626
2022-01-28,129.34,1784.9000244140625,14454.6103515625,-0.004695120268889005,0.0317339462341611,-35.54999999999998,-0.16699193445963306
2022-01-31,184.81,1795,14930.0498046875,0.005642617008805025,0.032362528282953454,55.47,-0.01900562154328158
2022-02-01,143.53,1800.300048828125,15019.6796875,0.002948322863412963,0.0059853729507604505,-41.28,-0.011344389433339824
2022-02-02,101.01,1809.199951171875,15139.740234375,0.0049313868291021275,0.007961769914870746,-42.519999999999996,-0.01387917607841002
2022-02-03,93.56,1803,14501.1103515625,-0.0034327874115770577,-0.04309786782653952,-7.450000000000003,0.04089087218509228
2022-02-04,171.57,1806.5999755859375,14694.349609375,0.0019946679986083213,0.01323781711244922,78.00999999999999,0.022202518704889696
2022-02-07,97.27,1820.5999755859375,14571.25,0.007719491459363494,-0.008412630325110651,-74.3,3.0349021570308474e-4
2022-02-08,115.82,1826.5999755859375,14747.0302734375,0.003290198230438897,0.01199131586876196,18.549999999999997,0.020073946221620613
2022-02-09,83.48,1835.199951171875,15056.9599609375,0.004697138876945367,0.02079861505070113,-32.33999999999999,0.042567777994055214
2022-02-10,84.38,1836.199951171875,14705.6396484375,5.447513489833872e-4,-0.02360927040777879,0.8999999999999915,0.04426217805819007
2022-02-11,67.68,1840.800048828125,14253.83984375,0.002502094128990784,-0.031204736628189615,-16.69999999999999,0.03137020260738259
2022-02-14,201.81,1868,14268.58984375,0.014668053542140463,0.0010342738312599969,134.13,0.04952314806931134
2022-02-15,109.46,1854.800048828125,14620.8203125,-0.007091439946204802,0.024385954707054295,-92.35000000000001,0.05527039955221727
2022-02-16,73.91,1870.199951171875,14603.6396484375,0.008268451050258554,-0.00117577303838893,-35.55,0.07369976061519741
2022-02-17,107.1,1900.699951171875,14171.740234375,0.016176862774401283,-0.03002093129662937,33.19,0.017762397922775675
2022-02-18,180.25,1898.5999755859375,14009.5400390625,-0.0011054540785265011,-0.01151132843076032,73.15,0.04061018339327209
2022-02-22,180.27,1906.0999755859375,13870.5302734375,0.003942497337925904,-0.009972063629419112,0.020000000000010232,0.04222918331062851
2022-02-23,89.64,1909.199951171875,13509.4296875,0.0016250236299235957,-0.026378528298115277,-90.63000000000001,0.04462860881892472
2022-02-24,156.68,1925.0999755859375,13974.669921875,0.008293621186042542,0.03385846259577791,67.04,0.05737613846875886
2022-02-25,161.59,1886.5,14189.16015625,-0.020254641338243038,0.015231904238174618,4.909999999999997,-0.03179638454845288
2022-02-28,167.06,1899.4000244140625,14237.8095703125,0.006814799258052393,0.0034227680280958118,5.469999999999999,-0.044640584741106215
2022-03-01,188.05,1942.4000244140625,14005.990234375,0.022386274771780384,-0.016415959855189757,20.99000000000001,-0.07986394801873203
2022-03-02,134.88,1920.9000244140625,14243.6904296875,-0.011130495531632012,0.01682891980874375,-53.170000000000016,-0.1394370359318733
2022-03-03,204.82,1934.4000244140625,14035.2099609375,0.007003374578962224,-0.014744862283758793,69.94,-0.13318025986075804
2022-03-04,219.09,1965.0999755859375,13837.830078125,0.015745908688366235,-0.014163017877616578,14.27000000000001,-0.16041415396514175
2022-03-07,164.7,1993.9000244140625,13319.3798828125,0.014549409887335826,-0.03818604295052559,-54.390000000000015,-0.2587276036091841
2022-03-08,165.06,2040.0999755859375,13267.6103515625,0.022906282220362194,-0.003894355564258762,0.36000000000001364,-0.24929981455459704
2022-03-09,142.59,1985.9000244140625,13742.2001953125,-0.026926590113771603,0.035145651518023104,-22.47,-0.3506084024101565
2022-03-10,150.53,1998.0999755859375,13591,0.00612449262362708,-0.011063595664656459,7.939999999999998,-0.35776272903263556
2022-03-11,232.96,1982.699951171875,13301.830078125,-0.007737189270018215,-0.021506183352471918,82.43,-0.3791255727685315
2022-03-14,222.54,1959.5999755859375,13046.6396484375,-0.011719169211706966,-0.019371023214413724,-10.420000000000016,-0.30815057676249347
2022-03-15,154.33,1928.5,13458.5595703125,-0.015997859657440227,0.031084700505115484,-68.20999999999998,-0.39835939430199346
2022-03-16,216.66,1908,13956.7900390625,-0.010686925640050688,0.036350828087319015,62.329999999999984,-0.43583914763484033
2022-03-17,137.82,1942.0999755859375,14118.599609375,0.017714276252213116,0.011526918341589937,-78.84,-0.3996076472975965
2022-03-18,171.27,1928.199951171875,14420.080078125,-0.007182949353329487,0.02112863576906521,33.45000000000002,-0.4727619985105603
2022-03-21,239.83,1928.5999755859375,14376.08984375,2.0743851021229863e-4,-0.003055286082437122,68.56,-0.4746601733545329
2022-03-22,137.53,1920.699951171875,14654.330078125,-0.004104660928568712,0.019169461237039654,-102.30000000000001,-0.4781841729349198
2022-03-23,116.56,1936.5999755859375,14447.5498046875,0.008244168082008863,-0.014211023772569512,-20.97,-0.4888421252665847
2022-03-24,128.23,1961.5999755859375,14765.6904296875,0.012826608725129677,0.02178143884973716,11.669999999999987,-0.4591474912446807
2022-03-25,209.01,1953.800048828125,14754.3095703125,-0.0039842350856929614,-7.710609714674786e-4,80.78,-0.47100153533983646
2022-03-28,322.1,1939.5999755859375,14987.400390625,-0.007294465566171339,0.01567465979836042,113.09000000000003,-0.49684001104535575
2022-03-29,193.93,1912,15239.3203125,-0.014331939032686957,0.016669076178538855,-128.17000000000002,-0.5172060064809095
2022-03-30,105.19,1933.5,15071.5498046875,0.011182017436005276,-0.011070102605245657,-88.74000000000001,-0.5151833428296855
2022-03-31,81.85,1949.199951171875,14838.490234375,0.00808717487165785,-0.01558435140571691,-23.340000000000003,-0.5222447631092428
2022-04-01,114.29,1919.0999755859375,14861.2099609375,-0.015562693516428947,0.0015299636592241174,32.44000000000001,-0.47923853743261174
2022-04-04,115.67,1929.199951171875,15159.580078125,0.005249070482197901,0.01987822050359032,1.3799999999999955,-0.4670257275314866
2022-04-05,126.89,1922.9000244140625,14820.6396484375,-0.003270908031756635,-0.022611900398819235,11.219999999999999,-0.44034437022272893
2022-04-06,168.21,1918.4000244140625,14498.8896484375,-0.0023429578535094993,-0.02194870957503694,41.32000000000001,-0.4310476515858963
2022-04-07,171.04,1933.800048828125,14531.8095703125,0.007995486299766241,0.0022679395861175166,2.829999999999984,-0.48592073568598143
2022-04-08,124.74,1941.5999755859375,14327.259765625,0.004025358538914993,-0.014176010169264647,-46.3,-0.47263408728532075
2022-04-11,241.25,1944.300048828125,13990.2099609375,0.0013896773770587837,-0.023806203446921526,116.51,-0.467839932400087
2022-04-12,103.12,1972.0999755859375,13940.240234375,0.014196912221042413,-0.0035781578547773494,-138.13,-0.4445744335291958
